id,name,current_party,current_district,current_chamber,given_name,family_name,gender,biography,birth_date,death_date,image,links,sources,capitol_address,capitol_email,capitol_voice,capitol_fax,district_address,district_email,district_voice,district_fax,twitter,youtube,instagram,facebook
ocd-person/1b83cb36-84ea-44b1-b234-14ca1151c7a4,Robert Q. Williams,Democratic,62,lower,Robert,Williams,,,,,http://www.scstatehouse.gov/images/members/1942045222.jpg,http://www.scstatehouse.gov/member.php?code=1942045222,http://www.scstatehouse.gov/member.php?chamber=H;http://www.scstatehouse.gov/member.php?code=1942045222,328C Blatt Bldg.Columbia 29201,,803-734-3142,,2512 Holly Cir.Darlington 29532,,843-395-9408,,,,,
ocd-person/9aa18702-15a2-4281-926b-4e980f2e8aa0,Roger K. Kirby,Democratic,61,lower,Roger K.,Kirby,,,,,http://www.scstatehouse.gov/images/members/1006818061.jpg,http://www.scstatehouse.gov/member.php?code=1006818061,http://www.scstatehouse.gov/member.php?chamber=H;http://www.scstatehouse.gov/member.php?code=1006818061,314D Blatt Bldg.Columbia 29201,,803-212-6947,,1690 Johnsonville Hwy.Lake City 29560,,843-374-7653,,,,,
ocd-person/79c3a2ca-d046-4fc6-bfae-04a1fdd08546,"Ronald ""Ronnie"" Young",Republican,84,lower,"Ronald ""Ronnie""",Young,,,,,http://www.scstatehouse.gov/images/members/1993181579.jpg,http://www.scstatehouse.gov/member.php?code=1993181579,http://www.scstatehouse.gov/member.php?chamber=H;http://www.scstatehouse.gov/member.php?code=1993181579,418A Blatt Bldg.Columbia 29201,,803-212-6917,,220 Deerwood Dr.North Augusta 29841,,803-593-4745,,,,,
ocd-person/92a0b883-789a-4291-b2f1-330ec804ba12,Ronnie A. Sabb,Democratic,32,upper,Ronnie,Sabb,,,,,http://www.scstatehouse.gov/images/members/1617045261.jpg,http://www.scstatehouse.gov/member.php?code=1617045261,http://www.scstatehouse.gov/member.php?chamber=S;http://www.scstatehouse.gov/member.php?code=1617045261,504 Gressette Bldg.Columbia 29201,,803-212-6032,,P.O. Box 311Greeleyville 29056,,843-426-4138,,,,,
ocd-person/a8c8738a-88f3-4a32-a61e-96004425b2c3,Ronnie W. Cromer,Republican,18,upper,Ronnie,Cromer,,,,,http://www.scstatehouse.gov/images/members/0438636311.jpg,http://www.scstatehouse.gov/member.php?code=0438636311,http://www.scstatehouse.gov/member.php?chamber=S;http://www.scstatehouse.gov/member.php?code=0438636311,410 Gressette Bldg.Columbia 29201,,803-212-6240,,P.O. Box 378Prosperity 29127,,803-364-3950,,,,,
ocd-person/6a6c75f2-f3be-4764-9b7d-04b13c28b4aa,Rosalyn D. Henderson-Myers,Democratic,31,lower,Rosalyn D.,Henderson-Myers,,,,,http://www.scstatehouse.gov/images/members/0824999901.jpg,http://www.scstatehouse.gov/member.php?code=0824999901,http://www.scstatehouse.gov/member.php?chamber=H;http://www.scstatehouse.gov/member.php?code=0824999901,414A Blatt Bldg.Columbia 29201,,803-212-6965,,P.O. Box 1311Spartanburg SC 29304,,864-707-5384,,,,,
ocd-person/bf0e5259-d4e3-472c-a3a0-384eab1e8ae2,Ross Turner,Republican,8,upper,Ross,Turner,,,,,http://www.scstatehouse.gov/images/members/1847727051.jpg,http://www.scstatehouse.gov/member.php?code=1847727051,http://www.scstatehouse.gov/member.php?chamber=S;http://www.scstatehouse.gov/member.php?code=1847727051,512 Gressette Bldg.Columbia 29201,,803-212-6148,,P. O. Box 16703Greenville 29606,,864-987-0596,,,,,
ocd-person/458d191f-6584-4548-b464-a3a24cda3cf3,Russell L. Ott,Democratic,93,lower,Russell L.,Ott,,,,,http://www.scstatehouse.gov/images/members/1433096420.jpg,http://www.scstatehouse.gov/member.php?code=1433096420,http://www.scstatehouse.gov/member.php?chamber=H;http://www.scstatehouse.gov/member.php?code=1433096420,306C Blatt Bldg.Columbia 29201,,803-212-6945,,,,,,,,,
ocd-person/2426fbdd-e5db-4c4b-8ccf-ad4d72466b35,Russell W. Fry,Republican,106,lower,Russell W.,Fry,,,,,http://www.scstatehouse.gov/images/members/0623863562.jpg,http://www.scstatehouse.gov/member.php?code=0623863562,http://www.scstatehouse.gov/member.php?chamber=H;http://www.scstatehouse.gov/member.php?code=0623863562,522D Blatt Office Bldg.Columbia 29201,,803-212-6781,,P.O. Box 14444Surfside Beach 29587,,843-650-9137,,,,,
ocd-person/9bd3d162-efdd-4c99-8cdd-cccd2ad40baa,Sandy Senn,Republican,41,upper,Sandy,Senn,,,,,http://www.scstatehouse.gov/images/members/1649431621.jpg,http://www.scstatehouse.gov/member.php?code=1649431621,http://www.scstatehouse.gov/member.php?chamber=S;http://www.scstatehouse.gov/member.php?code=1649431621,601 Gressette Bldg.Columbia 29201,,803-212-6116,,,,,,,,,
ocd-person/51171d8d-a51b-4684-8e45-a88ad5250314,Scott Talley,Republican,12,upper,Scott,Talley,,,,,http://www.scstatehouse.gov/images/members/1784090695.jpg,http://www.scstatehouse.gov/member.php?code=1784090695,http://www.scstatehouse.gov/member.php?chamber=S;http://www.scstatehouse.gov/member.php?code=1784090695,612 Gressette Bldg.Columbia 29201,,803-212-6048,,,,,,,,,
ocd-person/3265c6c1-e300-4fd3-9d61-1cef57279d67,Sean M. Bennett,Republican,38,upper,Sean M.,Bennett,,,,,http://www.scstatehouse.gov/images/members/0141193165.jpg,http://www.scstatehouse.gov/member.php?code=0141193165,http://www.scstatehouse.gov/member.php?chamber=S;http://www.scstatehouse.gov/member.php?code=0141193165,205 Gressette Bldg.Columbia 29201,,803-212-6410,,122 President CircleSummerville 29483,,843-821-3352,,,,,
ocd-person/6f3e5d6a-0e85-4af0-9711-1eaa7e3da981,Seth C. Rose,Democratic,72,lower,Seth C.,Rose,,,,,http://www.scstatehouse.gov/images/members/1584090719.jpg,http://www.scstatehouse.gov/member.php?code=1584090719,http://www.scstatehouse.gov/member.php?chamber=H;http://www.scstatehouse.gov/member.php?code=1584090719,,,,,1528 Blanding StreetColumbia 29201,,803-361-2360,,,,,
ocd-person/6409590b-b759-47e0-ba61-cfe5aee94228,Shane R. Martin,Republican,13,upper,Shane,Martin,,,,,http://www.scstatehouse.gov/images/members/1179545313.jpg,http://www.scstatehouse.gov/member.php?code=1179545313,http://www.scstatehouse.gov/member.php?chamber=S;http://www.scstatehouse.gov/member.php?code=1179545313,211 Gressette Bldg.Columbia 29201,,803-212-6420,,,,,,,,,
ocd-person/2bc4de0d-45ee-4cb7-8fda-f0a54a9a7492,Shannon S. Erickson,Republican,124,lower,Shannon,Erickson,,,,,http://www.scstatehouse.gov/images/members/0539772663.jpg,http://www.scstatehouse.gov/member.php?code=0539772663,http://www.scstatehouse.gov/member.php?chamber=H;http://www.scstatehouse.gov/member.php?code=0539772663,320C Blatt Bldg.Columbia 29201,,803-734-3261,,P.O. Box 1228Beaufort 29901-1228,,843-255-2260,,,,,
ocd-person/041b9252-ba36-4664-a79f-4f620e5688b5,Shedron D. Williams,Democratic,122,lower,Shedron D.,Williams,,,,,http://www.scstatehouse.gov/images/members/1942187268.jpg,http://www.scstatehouse.gov/member.php?code=1942187268,http://www.scstatehouse.gov/member.php?chamber=H;http://www.scstatehouse.gov/member.php?code=1942187268,,,,,608 Barry AvenueHampton 29924,,803-914-0612,,,,,
ocd-person/9837e1c5-5014-4306-9f78-1550b1a9a2c2,Stephen L. Goldfinch,Republican,34,upper,Stephen L.,Goldfinch,,,,,http://www.scstatehouse.gov/images/members/0682386282.jpg,http://www.scstatehouse.gov/member.php?code=0682386282,http://www.scstatehouse.gov/member.php?chamber=S;http://www.scstatehouse.gov/member.php?code=0682386282,513 Gressette Bldg.Columbia 29201,,803-212-6172,,P.O. Box 823Murrells Inlet 29576,,843-385-4302,,,,,
ocd-person/72f330b5-9ae0-40e6-b1d2-0ab6725cccf2,Steven Wayne Long,Republican,37,lower,Steven Wayne,Long,,,,,http://www.scstatehouse.gov/images/members/1120454411.jpg,http://www.scstatehouse.gov/member.php?code=1120454411,http://www.scstatehouse.gov/member.php?chamber=H;http://www.scstatehouse.gov/member.php?code=1120454411,304A Blatt Bldg.Columbia 29201,,803-212-6878,,,,,,,,,
ocd-person/d62a848e-7a5b-48ae-8546-2e4003b95bdd,Stewart Jones,Republican,14,lower,Stewart,Jones,,,,,https://www.scstatehouse.gov/images/members/0952272613.jpg,https://www.scstatehouse.gov/member.php?code=0952272613,https://www.scstatehouse.gov/member.php?code=0952272613,"420A Blatt Bldg.;Columbia, SC 29201",,803-212-6713,,"P.O. Box 982;Laurens, SC 29360",,864-993-4336,,,,,
ocd-person/36dea3e2-2ea8-47e8-84df-cfc4a28073e7,Sylleste H. Davis,Republican,100,lower,Sylleste H.,Davis,,,,,http://www.scstatehouse.gov/images/members/0456249946.jpg,http://www.scstatehouse.gov/member.php?code=0456249946,http://www.scstatehouse.gov/member.php?chamber=H;http://www.scstatehouse.gov/member.php?code=0456249946,414C Blatt BuildingColumbia 29201,,803-212-6930,,P.O. Box 1617Moncks Corner 29461,,843-729-9243,,,,,
ocd-person/ae65876e-c27c-49ff-a49f-d58bcbbd4bd5,Terry Alexander,Democratic,59,lower,Terry,Alexander,,,,,http://www.scstatehouse.gov/images/members/0011363635.jpg,http://www.scstatehouse.gov/member.php?code=0011363635,http://www.scstatehouse.gov/member.php?chamber=H;http://www.scstatehouse.gov/member.php?code=0011363635,314C Blatt Bldg.Columbia 29201,,803-734-3004,,1646 Harris CourtFlorence 29501,,843-665-7321,,,,,
ocd-person/06c7c886-4087-499e-855c-f36b0fa75195,Thomas C. Alexander,Republican,1,upper,Thomas,Alexander,,,,,http://www.scstatehouse.gov/images/members/0013636362.jpg,http://www.scstatehouse.gov/member.php?code=0013636362,http://www.scstatehouse.gov/member.php?chamber=S;http://www.scstatehouse.gov/member.php?code=0013636362,313 Gressette Bldg.Columbia 29201,,803-212-6220,,150 Cleveland Dr.Walhalla 29691,,864-638-2153,,,,,
ocd-person/25450820-f565-4644-95aa-885948c253c3,"Thomas D. ""Tom"" Corbin",Republican,5,upper,Thomas,Corbin,,,,,http://www.scstatehouse.gov/images/members/0402272679.jpg,http://www.scstatehouse.gov/member.php?code=0402272679,http://www.scstatehouse.gov/member.php?chamber=S;http://www.scstatehouse.gov/member.php?code=0402272679,501 Gressette Bldg.Columbia 29201,,803-212-6100,,1139 Bailey Mill Rd.Travelers Rest 29690,,864-834-9915,,,,,
ocd-person/7a31b7ee-6b6c-487b-bc69-c3c323357c05,"Thomas E. ""Tommy"" Pope",Republican,47,lower,Thomas,Pope,,,,,http://www.scstatehouse.gov/images/members/1484090731.jpg,http://www.scstatehouse.gov/member.php?code=1484090731,http://www.scstatehouse.gov/member.php?chamber=H;http://www.scstatehouse.gov/member.php?code=1484090731,505 Blatt Bldg.Columbia 29201,,803-734-2701,,P.O. Box 471York 29745,,803-324-7574,,,,,
ocd-person/e4ab57f5-cf10-42ea-9c31-a6a4cc1a8c29,"Thomas R. ""Randy"" Ligon",Republican,43,lower,"Thomas R. ""Randy""",Ligon,,,,,http://www.scstatehouse.gov/images/members/1087499870.jpg,http://www.scstatehouse.gov/member.php?code=1087499870,http://www.scstatehouse.gov/member.php?chamber=H;http://www.scstatehouse.gov/member.php?code=1087499870,,,,,P.O. Box 4815Rock Hill 29732,,803-377-1284,,,,,
ocd-person/023895b1-aeb4-410a-84d0-0059b3f10ee3,"Timothy A ""Tim"" McGinnis",Republican,56,lower,"Timothy A ""Tim""",McGinnis,,,,,http://www.scstatehouse.gov/images/members/1256818031.jpg,http://www.scstatehouse.gov/member.php?code=1256818031,http://www.scstatehouse.gov/member.php?chamber=H;http://www.scstatehouse.gov/member.php?code=1256818031,530D Blatt Bldg.Columbia 29201,,803-212-6935,,,,,,,,,
ocd-person/33fe6bed-f8b0-4002-90fa-870813b72caf,Tom Davis,Republican,46,upper,Tom,Davis,,,,,http://www.scstatehouse.gov/images/members/0456818127.jpg,http://www.scstatehouse.gov/member.php?code=0456818127,http://www.scstatehouse.gov/member.php?chamber=S;http://www.scstatehouse.gov/member.php?code=0456818127,404 Gressette Bldg.Columbia 29201,,803-212-6350,,P.O. Drawer 1107Beaufort 29901-1107,,843-252-8583,,,,,
ocd-person/b01d47f8-2131-4fe5-a611-d1b571696346,"Tom Young, Jr.",Republican,24,upper,Thomas,Young,,,,,http://www.scstatehouse.gov/images/members/1996590730.jpg,http://www.scstatehouse.gov/member.php?code=1996590730,http://www.scstatehouse.gov/member.php?chamber=S;http://www.scstatehouse.gov/member.php?code=1996590730,608 Gressette Bldg.Columbia 29201,,803-212-6000,,P.O. Box 651Aiken 29802,,803-215-3631,,,,,
ocd-person/66ff697c-3931-47e0-9eb2-090d366cec6d,Tommy M. Stringer,Republican,18,lower,Tommy,Stringer,,,,,http://www.scstatehouse.gov/images/members/1774999787.jpg,http://www.scstatehouse.gov/member.php?code=1774999787,http://www.scstatehouse.gov/member.php?chamber=H;http://www.scstatehouse.gov/member.php?code=1774999787,312A Blatt Bldg.Columbia 29201,,803-212-6881,,P.O. Box 2078Greer 29652,,864-877-9511,,,,,
ocd-person/8081353c-d232-4ddf-b70f-34b5ce7bcc79,"V. Stephen ""Steve"" Moss",Republican,30,lower,V. Stephen,Moss,,,,,http://www.scstatehouse.gov/images/members/1386931652.jpg,http://www.scstatehouse.gov/member.php?code=1386931652,http://www.scstatehouse.gov/member.php?chamber=H;http://www.scstatehouse.gov/member.php?code=1386931652,418B Blatt Bldg.Columbia 29201,,803-212-6885,,210 Big Rock RoadBlacksburg 29702,,864-839-3135,,,,,
ocd-person/3a051191-f714-471c-90c5-adb7e446437f,Vincent A. Sheheen,Democratic,27,upper,Vincent,Sheheen,,,,,http://www.scstatehouse.gov/images/members/1665908891.jpg,http://www.scstatehouse.gov/member.php?code=1665908891,http://www.scstatehouse.gov/member.php?chamber=S;http://www.scstatehouse.gov/member.php?code=1665908891,504 Gressette Bldg.Columbia 29201,,803-212-6032,,P.O. Drawer 10Camden 29021,,803-432-4391,,,,,
ocd-person/b70ac543-457e-4de4-95ec-cd60c500b1a6,W. Brian White,Republican,6,lower,W. Brian,White,,,,,http://www.scstatehouse.gov/images/members/1911363407.jpg,http://www.scstatehouse.gov/member.php?code=1911363407,http://www.scstatehouse.gov/member.php?chamber=H;http://www.scstatehouse.gov/member.php?code=1911363407,525 Blatt Bldg.Columbia 29201,,803-734-3144,,P.O. Box 970Anderson 29622,,864-260-4025,,,,,
ocd-person/00d450b3-f427-4e64-b0bd-45609b0a433b,"Wallace H. ""Jay"" Jordan, Jr.",Republican,63,lower,"Wallace H. ""Jay""",Jordan,,,,,http://www.scstatehouse.gov/images/members/0957954431.jpg,http://www.scstatehouse.gov/member.php?code=0957954431,http://www.scstatehouse.gov/member.php?chamber=H;http://www.scstatehouse.gov/member.php?code=0957954431,327A Blatt Bldg.Columbia 29201,,803-212-6785,,626 W. Evans St.Florence 29501,,843-229-1874,,,,,
ocd-person/7d11e90b-a028-4947-89d1-ac0788530446,Wendell G. Gilliard,Democratic,111,lower,Wendell,Gilliard,,,,,http://www.scstatehouse.gov/images/members/0675568101.jpg,http://www.scstatehouse.gov/member.php?code=0675568101,http://www.scstatehouse.gov/member.php?chamber=H;http://www.scstatehouse.gov/member.php?code=0675568101,328B Blatt Bldg.Columbia 29201,,803-212-6793,,P.O. Box 31641Charleston 29417,,843-402-9710,,,,,
ocd-person/b7a3b3ce-c5ee-48c4-91d9-dfc1fcf6417f,Wendy C. Brawley,Democratic,70,lower,Wendy C.,Brawley,,,,,http://www.scstatehouse.gov/images/members/0187499978.jpg,http://www.scstatehouse.gov/member.php?code=0187499978,http://www.scstatehouse.gov/member.php?chamber=H;http://www.scstatehouse.gov/member.php?code=0187499978,309D Blatt Bldg.Columbia 29201,,803-212-6961,,217 Sagemont Dr.Hopkins 29061,,803-776-9286,,,,,
ocd-person/cccdb27c-0ed3-4d26-b2e1-5dd7c94e79ab,Wes Climer,Republican,15,upper,Wes,Climer,,,,,http://www.scstatehouse.gov/images/members/0356818139.jpg,http://www.scstatehouse.gov/member.php?code=0356818139,http://www.scstatehouse.gov/member.php?chamber=S;http://www.scstatehouse.gov/member.php?code=0356818139,604 Gressette Bldg.Columbia 29201,,803-212-6016,,P.O. Box 4898Rock Hill 29732,,803-752-0052,,,,,
ocd-person/5e292642-1083-42a7-b679-143ff5e537a0,"Westley P. ""West"" Cox",Republican,10,lower,"Westley P. ""West""",Cox,,,,,http://www.scstatehouse.gov/images/members/0428693131.jpg,http://www.scstatehouse.gov/member.php?code=0428693131,http://www.scstatehouse.gov/member.php?chamber=H;http://www.scstatehouse.gov/member.php?code=0428693131,,,,,P.O. Box 315Williamston 29697,,864-625-0463,,,,,
ocd-person/58d2072a-c96a-49b2-8591-a4e186dc28eb,"William ""Bill"" Clyburn",Democratic,82,lower,William,Clyburn,,,,,http://www.scstatehouse.gov/images/members/0363636320.jpg,http://www.scstatehouse.gov/member.php?code=0363636320,http://www.scstatehouse.gov/member.php?chamber=H;http://www.scstatehouse.gov/member.php?code=0363636320,416C Blatt Bldg.Columbia 29201,,803-734-3033,,664 Edrie St.Aiken 29801,,803-649-6167,,,,,
ocd-person/85033c9a-276a-4464-a304-4fcd9a31461e,"William E. ""Bill"" Sandifer, III",Republican,2,lower,William,Sandifer,,,,,http://www.scstatehouse.gov/images/members/1629545259.jpg,http://www.scstatehouse.gov/member.php?code=1629545259,http://www.scstatehouse.gov/member.php?chamber=H;http://www.scstatehouse.gov/member.php?code=1629545259,407 Blatt Bldg.Columbia 29201,,803-734-3015,,112 Cardinal Dr.Seneca 29672,,864-882-1225,,,,,
ocd-person/e27051a1-60e8-4ad9-b1d2-55360e09ea8c,"William G. ""Bill"" Herbkersman",Republican,118,lower,William,Herbkersman,,,,,http://www.scstatehouse.gov/images/members/0832954446.jpg,http://www.scstatehouse.gov/member.php?code=0832954446,http://www.scstatehouse.gov/member.php?chamber=H;http://www.scstatehouse.gov/member.php?code=0832954446,308C Blatt Bldg.Columbia 29201,,803-734-3063,,896 May River Rd.Bluffton 29910-5833,,843-255-2264,,,,,
ocd-person/40032da4-e72a-445f-b2df-7975724e64bb,William H. Bailey,Republican,104,lower,William H.,Bailey,,,,,http://www.scstatehouse.gov/images/members/0088636353.jpg,http://www.scstatehouse.gov/member.php?code=0088636353,http://www.scstatehouse.gov/member.php?chamber=H;http://www.scstatehouse.gov/member.php?code=0088636353,,,,,4487 Lake CircleLittle River 29566,,843-458-0844,,,,,
ocd-person/20240c0c-69e5-445f-b8ca-d33dd377e086,"William M. ""Bill"" Chumley",Republican,35,lower,William,Chumley,,,,,http://www.scstatehouse.gov/images/members/0351704504.jpg,http://www.scstatehouse.gov/member.php?code=0351704504,http://www.scstatehouse.gov/member.php?chamber=H;http://www.scstatehouse.gov/member.php?code=0351704504,326A Blatt Bldg.Columbia 29201,,803-212-6894,,P.O. Box 22Reidville 29375,,864-303-2726,,,,,
ocd-person/d1f25d1c-bd0e-4d0d-be0e-f8f3edad8a3d,"William M. ""Bill"" Hixon",Republican,83,lower,William,Hixon,,,,,http://www.scstatehouse.gov/images/members/0849715808.jpg,http://www.scstatehouse.gov/member.php?code=0849715808,http://www.scstatehouse.gov/member.php?chamber=H;http://www.scstatehouse.gov/member.php?code=0849715808,416A Blatt Bldg.Columbia 29201,,803-212-6898,,P.O. Box 7927North Augusta 29861,,803-278-0892,,,,,
ocd-person/ae3ba290-90f6-4121-874d-ba80e16ccbe7,"William R. ""Bill"" Whitmire",Republican,1,lower,William,Whitmire,,,,,http://www.scstatehouse.gov/images/members/1914204316.jpg,http://www.scstatehouse.gov/member.php?code=1914204316,http://www.scstatehouse.gov/member.php?chamber=H;http://www.scstatehouse.gov/member.php?code=1914204316,436C Blatt Bldg.Columbia 29201,,803-734-3068,,P.O. Box 157Walhalla 29691,,864-638-2970,,,,,
ocd-person/dfd3d968-b6d2-42de-a237-98337ed8343c,"William Scott Cogswell, Jr.",Republican,110,lower,William Scott,Cogswell,,,,,http://www.scstatehouse.gov/images/members/0374999955.jpg,http://www.scstatehouse.gov/member.php?code=0374999955,http://www.scstatehouse.gov/member.php?chamber=H;http://www.scstatehouse.gov/member.php?code=0374999955,530A Blatt Bldg.Columbia 29201,,803-212-6950,,"701 East Bay St.Suite 310, Charleston 29403",,843-577-2088,,,,,
ocd-person/f80f5cbc-aebf-462e-ae16-7e5d32e002a5,William Timmons,Republican,6,upper,William,Timmons,,,,,http://www.scstatehouse.gov/images/members/1827840690.jpg,http://www.scstatehouse.gov/member.php?code=1827840690,http://www.scstatehouse.gov/member.php?chamber=S;http://www.scstatehouse.gov/member.php?code=1827840690,602 Gressette Bldg.Columbia 29201,,803-212-6008,,,,,,,,,
ocd-person/911b30fa-34dd-48ff-b35a-b3202031b031,"William W. ""Will"" Wheeler, III",Democratic,50,lower,"William W. ""Will""",Wheeler,,,,,http://www.scstatehouse.gov/images/members/1907386135.jpg,http://www.scstatehouse.gov/member.php?code=1907386135,http://www.scstatehouse.gov/member.php?chamber=H;http://www.scstatehouse.gov/member.php?code=1907386135,422D Blatt Bldg.Columbia 29201,,803-212-6958,,P.O. Box 106Bishopville 29010,,803-428-3161,,,,,
ocd-person/eba4b1a4-14ca-44dd-93ab-25cdd3cbd5fd,Wm. Weston J. Newton,Republican,120,lower,Wm. Weston J.,Newton,,,,,http://www.scstatehouse.gov/images/members/1418749830.jpg,http://www.scstatehouse.gov/member.php?code=1418749830,http://www.scstatehouse.gov/member.php?chamber=H;http://www.scstatehouse.gov/member.php?code=1418749830,228 Blatt Bldg.Columbia 29201,,803-212-6810,,83 Myrtle Island Rd.Bluffton 29910,,843-706-3880,,,,,
